tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean nonaccute stage I, untreated	Fold Change (other vs. nonaccute stage I, untreated)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
SHC3	-	-	SHC3	SHC3	TSS33400	chr9:89005770-89178767	-	-	0.0184606714705882	0.0036932008	4.99855612253421	3.02427356352071	0.00429741898607212	0.897794179149858	0.813163423768925	39	1	0	0.00355355	0.0122032686440678
LINC01501	-	-	LINC01501	LINC01501	TSS31171	chr9:90462431-90582746	-	-	0.00233394411764706	0	Inf	3.35219601587718	0.048977017355766	0.897794179149858	0.813163423768925	5	0	0	0	0.00134498474576271
LOC100129316	-	-	LOC100129316	LOC100129316	TSS1628	chr9:91063293-91075132	-	-	0.0770525770588235	0.023996388	3.2110073007164	3.87860821092034	0.0249595970949371	0.897794179149858	0.813163423768925	34	5	1	0.0106185	0.0545711410169492
LOC441454	-	-	LOC441454	LOC441454	TSS14841	chr9:96909074-96910455	-	-	0.251093279411765	0.532916764	-2.12238561401748	1.72524604390886	-0.0116010596306441	0.897794179149858	0.813163423768925	54	46	3	0.227763	0.370510010169492
FOXE1	-	-	FOXE1	FOXE1	TSS12920	chr9:97853254-97856715	-	-	0.00799631529411765	0.0028790572	2.77740758124488	1.53150670606671	0.0305037063277589	0.897794179149858	0.813163423768925	23	0	0	0	0.00582798559322034
LOC100499484	-	-	LOC100499484	LOC100499484	TSS29795	chr9:97238425-97297314	-	-	0.210476320588235	0.56074628	-2.66417751143139	2.22927213624506	-0.0256150573588897	0.897794179149858	0.813163423768925	56	47	2	0.226887	0.358895794915254
GRIN1	-	-	GRIN1	GRIN1	TSS35562	chr9:137139156-137168762	-	-	0.00466379411764706	0.0159209576	-3.41373508314992	1.39278097976406	-0.0025269500408661	0.897794179149858	0.813163423768925	29	0	0	0	0.0094337786440678
UCN3	-	-	UCN3	UCN3	TSS12375	chr10:5365012-5374206	-	-	0.0860616823529412	0.004917052	17.5026992500671	3.98924166167971	0.0495040083086002	0.897794179149858	0.813163423768925	11	7	1	0	0.0516783644067797
CXCL12	-	-	CXCL12	CXCL12	TSS19541	chr10:44370152-44385097	-	-	0.128141856176471	0.0449671208	2.84967891865718	2.47200896426199	0.020625123524807	0.897794179149858	0.813163423768925	32	10	1	0.00816607	0.0928983242372881
FAM170B	-	-	FAM170B	FAM170B	TSS6085	chr10:49131155-49134020	-	-	0.0931044147058823	0.020870028	4.46115427856074	2.63787803588396	0.0162652005415282	0.897794179149858	0.813163423768925	29	9	1	0	0.0624966237288136
PRKG1	-	-	PRKG1	PRKG1	TSS10776,TSS18970	chr10:50991150-52298350	-	-	0.00399928294117647	0.0012690276	3.15145465802042	2.40314111559725	0.00755538229615885	0.897794179149858	0.813163423768925	19	0	0	0	0.00284239508474576
TMEM26	-	-	TMEM26	TMEM26	TSS17338	chr10:61406642-61453450	-	-	0.0426381582352941	0.0190066582242072	2.24332745569073	1.20116866930662	0.0443724271949451	0.897794179149858	0.813163423768925	42	5	0	0.0177049	0.0326248107729692
TMEM26-AS1	-	-	TMEM26-AS1	TMEM26-AS1	TSS18175,TSS23733	chr10:61452638-61493431	-	-	0.0423881117647059	0.007550248	5.61413502771113	1.78987925087336	0.0164324152282254	0.897794179149858	0.813163423768925	18	6	0	0	0.0276263050847458
WNT8B	-	-	WNT8B	WNT8B	TSS18043	chr10:100463054-100483642	-	-	0.0426034735294118	0.009499476	4.48482353441514	2.07560367546123	0.0121106081684629	0.897794179149858	0.813163423768925	24	4	0	0	0.0285763559322034
HABP2	-	-	HABP2	HABP2	TSS27704,TSS5299	chr10:113550830-113589601	-	-	0.0174512658823529	0.001558228	11.199430303109	2.92235228043683	0.00813191079696372	0.897794179149858	0.813163423768925	15	1	0	0	0.0107169277966102
CLRN3	-	-	CLRN3	CLRN3	TSS4838	chr10:127877849-127892947	-	-	0.0497444970588235	0.015621448	3.18437170861648	1.95637006112294	0.0464163470730868	0.897794179149858	0.813163423768925	20	9	0	0	0.0352855779661017
DRD4	-	-	DRD4	DRD4	TSS26818	chr11:637304-640705	-	-	0.0218472735294118	0.077863924	-3.56401103758673	1.89949255506536	-0.0222757306988206	0.897794179149858	0.813163423768925	25	9	0	0	0.0455831423728814
CEND1	-	-	CEND1	CEND1	TSS10216	chr11:787109-790126	-	-	0.0524041529411765	0.11049488	-2.10851380660671	1.99721042023394	-0.0278634158581555	0.897794179149858	0.813163423768925	31	13	0	0.0232818	0.0770188677966102
LOC440028	-	-	LOC440028	LOC440028	TSS29549	chr11:9754769-9759533	-	-	0.0285294617647059	0.005415448	5.26816281214516	2.23211474006849	0.0327014995148853	0.897794179149858	0.813163423768925	18	4	0	0	0.0187353881355932
LYVE1	-	-	LYVE1	LYVE1	TSS731	chr11:10557865-10568818	-	-	0.0166334088235294	0.00062162	26.7581622591445	2.46060300717223	0.00706482738118021	0.897794179149858	0.813163423768925	12	2	0	0	0.00984875254237288
MS4A10	-	-	MS4A10	MS4A10	TSS15767	chr11:60785347-60801305	-	-	0.0052831	0.000449908	11.7426229362447	2.61194457738299	0.0339425131978789	0.897794179149858	0.813163423768925	9	0	0	0	0.00323513728813559
FOLR3	-	-	FOLR3	FOLR3	TSS27198	chr11:72135724-72139890	-	-	58.7928752941176	141.15896	-2.40095350489047	2.0202582704858	-0.0414706820375774	0.897794179149858	0.813163423768925	59	59	59	27.9784	93.6937586440678
PDE2A	-	-	PDE2A	PDE2A	TSS24939,TSS32301,TSS7579	chr11:72576139-72674453	-	-	0.0939292182352941	0.211238104	-2.24890729390343	1.50903315538538	-0.0310105561694668	0.897794179149858	0.813163423768925	52	31	1	0.112408	0.143636373220339
CARD17	-	-	CARD17	CARD17	TSS4100	chr11:105092468-105101431	-	-	0.534557529411765	0.2462798	2.17052933050849	1.30616518407927	0.0205805056154321	0.897794179149858	0.813163423768925	37	37	8	0.252955	0.412405949152542
POU2AF1	-	-	POU2AF1	POU2AF1	TSS29912	chr11:111352255-111379432	-	-	0.166610679411765	0.0729363692	2.28432922065121	1.19996963951297	0.023800589923831	0.897794179149858	0.813163423768925	49	25	0	0.0633229	0.126918175084746
NCAM1-AS1	-	-	NCAM1-AS1	NCAM1-AS1	TSS4342	chr11:113269531-113273901	-	-	0.000350814705882413	0	Inf	7.68114574786727	0.048977017355766	0.897794179149858	0.813163423768925	5	0	0	0	0.000202164406779696
ZBTB16	-	-	ZBTB16	ZBTB16	TSS20848,TSS29197	chr11:114059708-114250675	-	-	0.281575138235294	0.083937972	3.35456208347867	2.0294085889713	0.0216041261255916	0.897794179149858	0.813163423768925	50	24	3	0.0587399	0.197830576271186
OR8G5	-	-	OR8G5	OR8G5	TSS23320	chr11:124264826-124265867	-	-	0.263894594117647	0.035659244	7.40045397815072	3.40564955216464	0.0244029686165357	0.897794179149858	0.813163423768925	23	17	2	0	0.1671847
IGSF9B	-	-	IGSF9B	IGSF9B	TSS4992	chr11:133908624-133956754	-	-	0.0410451638235294	0.1899634464	-4.62815661344985	3.42500942388479	-0.00680006613952364	0.897794179149858	0.813163423768925	46	10	1	0.0292148	0.104146131016949
TAS2R31	-	-	TAS2R31	TAS2R31	TSS166	chr12:11030386-11031407	-	-	0.0486291588235294	0.111955528	-2.30223040473054	1.37621905271107	-0.0284453587487063	0.897794179149858	0.813163423768925	31	17	0	0.0344609	0.0754623661016949
KRT76	-	-	KRT76	KRT76	TSS15625	chr12:52768154-52777345	-	-	0.00620439117647059	0	Inf	5.81724962364435	0.048977017355766	0.897794179149858	0.813163423768925	5	1	0	0	0.00357541186440678
LOC100240734	-	-	LOC100240734	LOC100240734	TSS7030	chr12:54102208-54102699	-	-	0.0291394	0	Inf	4.24865066938153	0.048977017355766	0.897794179149858	0.813163423768925	5	4	0	0	0.0167921966101695
OR10A7	-	-	OR10A7	OR10A7	TSS18040	chr12:55221024-55221975	-	-	0.00615062647058824	0	Inf	3.35756749829311	0.048977017355766	0.897794179149858	0.813163423768925	5	0	0	0	0.00354442881355932
APOF	-	-	APOF	APOF	TSS4443	chr12:56360570-56362799	-	-	0.0181765911764706	0.000896912	20.2657464461069	3.93921981399363	0.0250149241647195	0.897794179149858	0.813163423768925	10	2	0	0	0.010854693220339
MIP	-	-	MIP	MIP	TSS23342	chr12:56449501-56454651	-	-	0.0511501205882353	0.023462916	2.18004107367709	1.72170631720906	0.0480021332716823	0.897794179149858	0.813163423768925	35	5	0	0.0167714	0.0394182542372881
KCNC2	-	-	KCNC2	KCNC2	TSS17268	chr12:75040077-75209748	-	-	0.004505535	0.0010944968	4.11653556227848	1.68052344779367	0.0164324152282254	0.897794179149858	0.813163423768925	18	0	0	0	0.00306017983050847
CCDC38	-	-	CCDC38	CCDC38	TSS33301	chr12:95867047-95942650	-	-	0.0134225411764706	0	Inf	3.1889745477249	0.00198084122258614	0.897794179149858	0.813163423768925	11	2	0	0	0.00773502372881356
CASC18	-	-	CASC18	CASC18	TSS17550,TSS3187	chr12:105704202-105744063	-	-	0.00525019411764706	0	Inf	4.85122793798583	0.02936472103713	0.897794179149858	0.813163423768925	6	1	0	0	0.00302553559322034
SVOP	-	-	SVOP	SVOP	TSS3316	chr12:108908128-109021240	-	-	0.00565671	0.00279305	2.0252806072215	1.80950278703407	0.0378581917151901	0.897794179149858	0.813163423768925	22	0	0	0	0.00444329474576271
PLA2G1B	-	-	PLA2G1B	PLA2G1B	TSS13560	chr12:120322110-120327789	-	-	0.0821428	0	Inf	5.16284968718225	0.02936472103713	0.897794179149858	0.813163423768925	6	3	1	0	0.0473365288135593
LOC100507091	-	-	LOC100507091	LOC100507091	TSS4833	chr12:123081383-123084744	-	-	0.00392682647058824	0	Inf	4.38941453486578	0.048977017355766	0.897794179149858	0.813163423768925	5	0	0	0	0.00226291694915254
LINC00939	-	-	LINC00939	LINC00939	TSS6439	chr12:125958685-125983374	-	-	0.0258418205882353	0.002448712	10.5532298564451	2.80579565564883	0.0223787547418022	0.897794179149858	0.813163423768925	13	3	0	0	0.015929486440678
LOC100190940	-	-	LOC100190940	LOC100190940	TSS9833	chr12:130033811-130042342	-	-	0.00882811294117647	0.003088384	2.85848940454829	1.55575231588442	0.0332086515552557	0.897794179149858	0.813163423768925	24	0	0	0	0.00639602440677966
SPG20-AS1	-	-	SPG20-AS1	SPG20-AS1	TSS2133	chr13:36346430-36369735	-	-	0.0401101823529412	0.123105808	-3.06919093303431	1.870619469281	-0.0438853843859831	0.897794179149858	0.813163423768925	23	13	0	0	0.075277820338983
LINC01040	-	-	LINC01040	LINC01040	TSS10948	chr13:89477606-89500509	-	-	0.0629805823529412	0.020034292	3.14363903415909	1.8605195983272	0.0393432928705023	0.897794179149858	0.813163423768925	24	7	0	0	0.0447830016949153
LOC101927248	-	-	LOC101927248	LOC101927248	TSS12340	chr13:94704743-94708486	-	-	0.00964547941176471	0.002777524	3.47268985318028	2.78932025005246	0.0362997280710063	0.897794179149858	0.813163423768925	13	1	0	0	0.00673532881355932
CCDC168	-	-	CCDC168	CCDC168	TSS2714	chr13:102729366-102759072	-	-	0.00625399294117647	0.0025829304	2.42127815026548	1.48291672695507	0.0135225785249569	0.897794179149858	0.813163423768925	35	0	0	0.00165127	0.00469845796610169
METTL21EP	-	-	METTL21EP	METTL21EP	TSS34596	chr13:102880098-102896033	-	-	0.0510898176470588	0.019172832	2.6646985509005	1.10481542920492	0.0133940565574958	0.897794179149858	0.813163423768925	37	4	0	0.0205321	0.0375656711864407
LOC101928841	-	-	LOC101928841	LOC101928841	TSS32461	chr13:113399609-113414393	-	-	0.00614221294117647	0.0140734768	-2.29127139270173	1.2814633012644	-0.0422816751510031	0.897794179149858	0.813163423768925	41	0	0	0.00671747	0.00950291796610169
STXBP6	-	-	STXBP6	STXBP6	TSS17653,TSS5929,TSS7021	chr14:24809654-25050297	-	-	0.0312223158823529	0.013151436	2.3740613483085	1.40748656595079	0.0152047582520234	0.897794179149858	0.813163423768925	36	4	0	0.0103283	0.0235651633898305
LINC00520	-	-	LINC00520	LINC00520	TSS6344	chr14:55781134-55796674	-	-	0.0464068558823529	0.020826136	2.22829889722956	1.40300322372165	0.0367126422671801	0.897794179149858	0.813163423768925	32	5	0	0.0148204	0.0355675677966102
LOC101928909	-	-	LOC101928909	LOC101928909	TSS33385	chr14:90642628-90648888	-	-	0.0588878941245495	0.01730678	3.40259101488258	2.29178901017882	0.0221117175072603	0.897794179149858	0.813163423768925	22	8	0	0	0.0412687779700794
ULK4P2	-	-	ULK4P2	ULK4P2	TSS8297	chr15:30103546-30131734	-	-	0.0205301273092029	0.0044773021216748	4.58537904105594	3.91376222365623	0.0403120007229121	0.897794179149858	0.813163423768925	34	2	0	2.98907e-08	0.0137280827382164
GREM1	-	-	GREM1	GREM1	TSS34952	chr15:32718003-32734669	-	-	0.0113856944117647	0.00142571	7.98598201020173	2.90872965981702	0.0233628662612109	0.897794179149858	0.813163423768925	18	1	0	0	0.0071653620338983
LTK	-	-	LTK	LTK	TSS34881	chr15:41503641-41513887	-	-	0.101479197058824	0.226204616	-2.22907376640828	1.3268396153508	-0.038139554284179	0.897794179149858	0.813163423768925	51	30	1	0.102439	0.154328950847458
PLA2G4B	-	-	PLA2G4B	PLA2G4B	TSS22551	chr15:41838812-41848148	-	-	0.650253360337376	1.75086258791203	-2.6925852209416	1.62862309892899	-0.00501998188623856	0.897794179149858	0.813163423768925	59	34	18	0.227128	1.11661320253003
STRC	-	-	STRC	STRC	TSS34161	chr15:43599562-43618800	-	-	0.00568938029411765	0.027296178	-4.79774186095839	3.05409212494989	-0.0139367828088304	0.897794179149858	0.813163423768925	31	1	0	0.0061223	0.0148448030508475
SLC28A2	-	-	SLC28A2	SLC28A2	TSS17763	chr15:45252229-45275934	-	-	0.0103269029411765	0.0006591	15.6681883495319	2.605689217447	0.0134279038348622	0.897794179149858	0.813163423768925	11	0	0	0	0.00623037627118644
CTXN2	-	-	CTXN2	CTXN2	TSS16994	chr15:48191669-48203754	-	-	0.00285223088235294	0	Inf	2.83631347332916	0.0174944193926042	0.897794179149858	0.813163423768925	7	0	0	0	0.00164365847457627
DCAF13P3	-	-	DCAF13P3	DCAF13P3	TSS16318	chr15:50944128-50946565	-	-	0.238673029411765	0.503912248	-2.11130788108713	1.34733227796269	-0.0193100437978049	0.897794179149858	0.813163423768925	59	55	2	0.280126	0.351062528813559
CYP19A1	-	-	CYP19A1	CYP19A1	TSS30803	chr15:51208056-51338598	-	-	0.114712960882353	0.03620129	3.16875340305146	1.43014876001127	0.0335261575043384	0.897794179149858	0.813163423768925	47	15	0	0.039237	0.0814453037288136
LOC100129973	-	-	LOC100129973	LOC100129973	TSS22168	chr15:52180025-52205879	-	-	0.0533709069711374	0.1495924549336	-2.80288388230874	1.6176182268363	-0.0145544807357647	0.897794179149858	0.813163423768925	36	18	0	0.014221	0.094142749328113
GCNT3	-	-	GCNT3	GCNT3	TSS19393	chr15:59611782-59620011	-	-	0.137404858823529	0.068495032	2.00605583808661	1.12007922202356	0.0218414188684939	0.897794179149858	0.813163423768925	43	25	0	0.0707113	0.108205779661017
ARNT2	-	-	ARNT2	ARNT2	TSS11082	chr15:80404349-80597936	-	-	0.00581903558823529	0.0262446744	-4.51014158653033	2.25415930583654	-0.012512633450407	0.897794179149858	0.813163423768925	34	2	0	0.00518764	0.0144739672881356
GOLGA6L5P	-	-	GOLGA6L5P	GOLGA6L5P	TSS31282	chr15:84506167-84516847	-	-	0.0283919351035294	0.0595359118925	-2.09693040208094	0.903189977858453	-0.00708475030328162	0.897794179149858	0.813163423768925	54	3	0	0.0355433	0.041588535437839
PGPEP1L	-	-	PGPEP1L	PGPEP1L	TSS23069,TSS24507	chr15:98968229-99007795	-	-	0.00940836470588235	0.001433896	6.56139964535946	2.54223560773891	0.045698555384861	0.897794179149858	0.813163423768925	9	0	0	0	0.00602935254237288
SLX1B-SULT1A4	-	-	SLX1B-SULT1A4	SLX1B-SULT1A4	TSS9022	chr16:29455090-29464980	-	-	0.0351093122170706	0.1398890949128	-3.98438722034504	1.82980963527474	-0.00388709219263515	0.897794179149858	0.813163423768925	59	18	0	2.2698e-05	0.0795075252237356
LOC388242	-	-	LOC388242	LOC388242	TSS9249	chr16:30204315-30206927	-	-	0.0444954441176471	0.105910384	-2.38025231796699	1.37735414276522	-0.0367813178137063	0.897794179149858	0.813163423768925	42	14	0	0.0315835	0.0705187237288136
DBNDD1	-	-	DBNDD1	DBNDD1	TSS10470,TSS21683,TSS28590	chr16:90004864-90020131	-	-	0.0854482294117647	0.019550124	4.37072570034669	4.10371839194855	0.0285481589173312	0.897794179149858	0.813163423768925	38	4	1	0.019825	0.0575253033898305
WSCD1	-	-	WSCD1	WSCD1	TSS6391	chr17:6070613-6124427	-	-	0.0320665082352941	0.0131279224	2.44261866106812	1.33728875515791	0.0241711267289664	0.897794179149858	0.813163423768925	40	3	0	0.0127156	0.0240416837288136
ASGR2	-	-	ASGR2	ASGR2	TSS30060,TSS353	chr17:7101321-7114811	-	-	0.158076814705882	0.398502316	-2.52094095355763	1.20952729814584	-0.00142846776639177	0.897794179149858	0.813163423768925	45	35	3	0.198023	0.259952027118644
SHBG	-	-	SHBG	SHBG	TSS31869,TSS4459,TSS8129	chr17:7614063-7633383	-	-	0.0426222823529412	0.12791664	-3.00116823732629	1.62525620701232	-0.0152508786027941	0.897794179149858	0.813163423768925	30	18	0	0.0371895	0.0787639593220339
MIR4521	-	-	MIR4521	MIR4521	TSS13154	chr17:8186944-8187004	-	-	13.5413382352941	0	Inf	2.86275092555645	0.0174944193926042	0.897794179149858	0.813163423768925	7	7	7	0	7.80348305084746
TMEM220-AS1	-	-	TMEM220-AS1	TMEM220-AS1	TSS23768	chr17:10729776-10815164	-	-	1.30961664948658	0.281650093538572	4.64980015817827	3.7457192405749	0.0209490198475904	0.897794179149858	0.813163423768925	55	46	8	0.352719	0.874037600356066
LOC100128006	-	-	LOC100128006	LOC100128006	TSS22123	chr17:12760133-12790284	-	-	0.00329601705882353	9.89044e-245	3.33252823820126e+241	2.53050641095806	0.0195411606300081	0.897794179149858	0.813163423768925	10	0	0	0	0.00189939966101695
TBC1D3H	-	-	TBC1D3H	TBC1D3H	TSS23117	chr17:36323869-36334815	-	-	0.0191870077529412	0.06993156126	-3.6447351332977	3.08137807355192	-0.0469813441977595	0.897794179149858	0.813163423768925	57	7	0	0.000170706	0.0406889372050847
GFAP	-	-	GFAP	GFAP	TSS14513	chr17:44905625-44915552	-	-	0.00503817558823529	0.0122316132	-2.42778620669001	1.70361906195116	-0.0308472674795384	0.897794179149858	0.813163423768925	21	0	0	0	0.00808624237288136
THCAT158	-	-	THCAT158	THCAT158	TSS28600,TSS32749	chr17:47303445-47323901	-	-	0.0397127941176471	0	Inf	3.2460158821159	0.0174944193926042	0.897794179149858	0.813163423768925	7	5	0	0	0.0228853389830508
MIR3614	-	-	MIR3614	MIR3614	TSS31175	chr17:56891269-56891355	-	-	5.18226e-08	5.322757736e-07	-10.2711128658153	3.97363381016797	-0.00696356708372367	0.897794179149858	0.813163423768925	24	0	0	0	2.55404453220339e-07
KCNH6	-	-	KCNH6	KCNH6	TSS3937	chr17:63523333-63548977	-	-	0.0462298323529412	0.0153533472	3.01105887535333	1.83605053672841	0.0495742393432025	0.897794179149858	0.813163423768925	39	5	0	0.0126872	0.0331465759322034
SOX9-AS1	-	-	SOX9-AS1	SOX9-AS1	TSS35176,TSS9223	chr17:72071041-72120793	-	-	0.00539593823529412	0.000665676	8.10595279880019	2.4822660779642	0.0250149241647195	0.897794179149858	0.813163423768925	10	0	0	0	0.00339158983050847
DLGAP1	-	-	DLGAP1	DLGAP1	TSS16610,TSS2609,TSS26581,TSS27877,TSS8513	chr18:3496031-4455266	-	-	0.0889514858823529	0.0214115912	4.15436130138488	2.50843142684598	0.0102379779146277	0.897794179149858	0.813163423768925	46	8	1	0.0207423	0.060332886440678
TXNDC2	-	-	TXNDC2	TXNDC2	TSS35636	chr18:9885725-9888159	-	-	0.0479423235294118	0.015231836	3.14750785981491	1.90006242523522	0.0274253138742921	0.897794179149858	0.813163423768925	29	6	0	0	0.0340819474576271
GATA6	-	-	GATA6	GATA6	TSS21341	chr18:22169436-22202528	-	-	0.0203094664705882	0.0035745288	5.68171851646243	2.07351789045439	0.000786534883914975	0.897794179149858	0.813163423768925	29	1	0	0	0.0132183911864407
MRO	-	-	MRO	MRO	TSS19134,TSS36158	chr18:50795119-50825384	-	-	0.140988415294118	0.0518227856	2.7205873567344	1.31266644252412	0.00278327180913461	0.897794179149858	0.813163423768925	49	21	0	0.0775206	0.103206368813559
CPLX4	-	-	CPLX4	CPLX4	TSS3353	chr18:59295403-59318649	-	-	0.00940780294117647	0.001195424	7.86984613089286	2.480338243231	0.0178620634745619	0.897794179149858	0.813163423768925	13	0	0	0	0.0059279813559322
LINC00908	-	-	LINC00908	LINC00908	TSS22853	chr18:76528654-76559827	-	-	0.0585129588235294	0.0144258	4.05613268058128	1.92440488072864	0.00767043788871616	0.897794179149858	0.813163423768925	29	7	0	0	0.0398319593220339
KCNG2	-	-	KCNG2	KCNG2	TSS11267	chr18:79863667-79899816	-	-	0.159717911764706	0.06892152	2.31738812151424	1.56656276447707	0.0179229427339858	0.897794179149858	0.813163423768925	46	24	1	0.0625451	0.12124486440678
ODF3L2	-	-	ODF3L2	ODF3L2	TSS12297	chr19:463345-474983	-	-	0.00365657058823529	0	Inf	3.32814846991021	0.048977017355766	0.897794179149858	0.813163423768925	5	0	0	0	0.00210717627118644
CLEC4GP1	-	-	CLEC4GP1	CLEC4GP1	TSS1900	chr19:7787483-7791012	-	-	0.0204318	0.002534696	8.06084832263909	3.1582169959656	0.0326918027830061	0.897794179149858	0.813163423768925	13	2	0	0	0.0128482813559322
SNORA68	-	-	SNORA68	SNORA68	TSS14149	chr19:17862587-17862720	-	-	1.27051735294118	0	Inf	3.31841719489113	0.048977017355766	0.897794179149858	0.813163423768925	5	5	5	0	0.732162542372881
FBXO17	-	-	FBXO17	FBXO17	TSS2852,TSS3553	chr19:38941400-38975813	-	-	0.0523247823529412	0.018030388	2.90203307621229	1.82327066127526	0.0140098742165434	0.897794179149858	0.813163423768925	26	9	0	0	0.0377932593220339
LINC01480	-	-	LINC01480	LINC01480	TSS19723	chr19:41535497-41536904	-	-	2.09424458823529	0.89740788	2.33365968241252	1.0544233543219	0.00655995643554231	0.897794179149858	0.813163423768925	51	51	32	1.08905	1.58711038983051
LOC100379224	-	-	LOC100379224	LOC100379224	TSS21401	chr19:44105338-44113183	-	-	0.163181695646182	0.0589007629479144	2.77045130621624	1.00484550884112	0.000381674872993457	0.897794179149858	0.813163423768925	59	26	0	0.0873662	0.118994859757086
GNG8	-	-	GNG8	GNG8	TSS5185	chr19:46634075-46634682	-	-	0.297137264705882	0	Inf	3.44275232757274	0.02936472103713	0.897794179149858	0.813163423768925	6	6	5	0	0.171231644067797
SPACA4	-	-	SPACA4	SPACA4	TSS10924	chr19:48606742-48607714	-	-	0.0297720058823529	0.002006428	14.8383126044657	3.68753639344581	0.0265749934817692	0.897794179149858	0.813163423768925	10	2	0	0	0.0180069305084746
SNORD33	-	-	SNORD33	SNORD33	TSS7743	chr19:49490616-49490699	-	-	54.4224911764706	2.29216	23.7428849541352	4.02666083395409	0.0118156259860616	0.897794179149858	0.813163423768925	16	16	16	0	32.3333677966102
MYBPC2	-	-	MYBPC2	MYBPC2	TSS19897	chr19:50432902-50466326	-	-	0.00841617529411765	0.0259123436	-3.07887403653665	1.91623816809246	-0.019978004839959	0.897794179149858	0.813163423768925	35	1	0	0.00932719	0.0158298059322034
LOC100129083	-	-	LOC100129083	LOC100129083	TSS5238	chr19:51415905-51417425	-	-	0.052189235300087	0.16158188	-3.09607678807531	3.39123493554315	-0.0312661965472719	0.897794179149858	0.813163423768925	43	9	3	1.16381e-188	0.0985420508508976
ZNF415	-	-	ZNF415	ZNF415	TSS10686,TSS24376	chr19:53107878-53132920	-	-	0.233941173529412	0.097339324	2.40335728579142	1.06065919984545	0.0295730061371596	0.897794179149858	0.813163423768925	49	31	0	0.118498	0.176059033898305
SYT5	-	-	SYT5	SYT5	TSS20142,TSS9986	chr19:55173095-55180352	-	-	0.0419551823529412	0.236093964	-5.62728966385839	2.64270956079421	-0.0406742257616377	0.897794179149858	0.813163423768925	25	13	2	0	0.124217377966102
KIR2DL1	-	-	KIR2DL1	KIR2DL1	TSS29026,TSS33233	chr19:54724458-54784326	-	-	0.00885303288092941	0.0005756532	15.3791082563763	4.29396397977688	0.0224542001762295	0.897794179149858	0.813163423768925	20	1	0	0	0.00534566860934915
KIR2DL2	-	-	KIR2DL2	KIR2DL2	TSS27173	chr19:54738516-54784324	-	-	0.0376321032941176	0.004462716	8.43255615954895	3.42863356371135	0.0289229359774033	0.897794179149858	0.813163423768925	16	5	0	0	0.0235772781694915
GFRA4	-	-	GFRA4	GFRA4	TSS25462	chr20:3659291-3663399	-	-	0.00416227941176471	0	Inf	3.38793066531114	0.048977017355766	0.897794179149858	0.813163423768925	5	0	0	0	0.00239860169491525
LOC388813	-	-	LOC388813	LOC388813	TSS14599	chr21:14591391-14643107	-	-	0.0323599058823529	0.012829284	2.52234699008557	1.75356242629098	0.0207892009895768	0.897794179149858	0.813163423768925	23	2	0	0	0.0240842186440678
NCAM2	-	-	NCAM2	NCAM2	TSS29352	chr21:20998314-21540196	-	-	0.010204835	0.0010368376	9.84226941615543	4.01354272132801	0.0365262217023143	0.897794179149858	0.813163423768925	17	1	0	0	0.00632009033898305
MRAP	-	-	MRAP	MRAP	TSS22013	chr21:32291812-32314783	-	-	0.0383111927624997	0.98282996325018	-25.6538596786318	4.85547603316952	-0.0329039047394146	0.897794179149858	0.813163423768925	53	7	3	1.06349e-06	0.438531010765754
ERVH48-1	-	-	ERVH48-1	ERVH48-1	TSS28139	chr21:42917250-42925598	-	-	0.0201716323529412	0.156879092	-7.77721352715046	4.88607020306359	-0.0296407121502788	0.897794179149858	0.813163423768925	31	5	1	0.0148311	0.0780985220338983
MIRLET7A3	-	-	MIRLET7A3	MIRLET7A3	TSS17270	chr22:46112748-46112822	-	-	18.0656264705882	6.294988	2.86984287668034	1.8277939861099	0.0166443333489856	0.897794179149858	0.813163423768925	22	19	19	0	13.0780677966102
LINC00106	-	-	LINC00106	LINC00106	TSS19757	chrX:1397024-1399398	-	-	2.18177714705882	4.37364312	-2.0046241321649	1.34518652522642	-0.0275952545822303	0.897794179149858	0.813163423768925	52	52	43	2.15577	3.11053391525424
RAI2	-	-	RAI2	RAI2	TSS12219,TSS19578	chrX:17800048-17861337	-	-	0.0311846617647059	0.006634812	4.70015755754735	2.54670358940364	0.0483406418770341	0.897794179149858	0.813163423768925	24	2	0	0	0.0207821830508475
MAOA	-	-	MAOA	MAOA	TSS21797	chrX:43654906-43746824	-	-	0.121989533823529	0.0603815984	2.02030978072832	1.18407043599443	0.0464538754974507	0.897794179149858	0.813163423768925	49	18	0	0.0678675	0.095884476440678
TSIX	-	-	TSIX	TSIX	TSS16481	chrX:73792204-73829231	-	-	0.00441745352384638	0.011547973531744	-2.61416978569339	1.08120213790056	-0.00442922253574073	0.897794179149858	0.813163423768925	55	0	0	0.00439821	0.00743886030685385
NLGN4Y	-	-	NLGN4Y	NLGN4Y	TSS10714,TSS21586,TSS22064,TSS27039,TSS36193	chrY:14522607-14843968	-	-	0.135382459705882	0.0235030396	5.76021067955323	1.98098130502687	0.0133453362379574	0.897794179149858	0.813163423768925	24	17	0	0	0.0879759257627119
